T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 5CC, Data: 80 04 3A 14 00 00 00 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 640, Data: E0 8C 65 9B 7E A0 19 00 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: 8F 03 00 00 00 80 00 FF 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 30 65 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 80 08 34 43 38 03 C8 BE 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 24 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 485, Data: 0B 0E D0 11 AC 55 21 5B 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 58 01 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 34 93 02 07 01 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 33 D2 00 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 44 51 13 22 25 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 101, Data: AD 05 7D 02 82 21 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 32 4E 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 184, Data: 02 00 00 00 00 00 06 00 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 670, Data: 23 00 00 00 04 01 00 88 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 101, Data: C3 0D 7D 02 82 24 00 00 
T: 71493 ID: 101, Data: DA 0E 7D 02 82 25 00 00 
T: 71493 ID: 101, Data: C3 05 7D 02 82 1F 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 26 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: D7 08 7D 02 82 22 00 00 
T: 71493 ID: 101, Data: A0 0B 7E 02 82 0F 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 670, Data: 23 00 00 00 04 01 00 88 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 AE 55 21 5B 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 101, Data: B2 02 7E 02 82 24 00 00 
T: 71493 ID: 5CC, Data: 32 19 64 01 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 44 51 13 22 27 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 640, Data: E0 8C 65 9B 7E A0 19 00 
T: 71493 ID: 101, Data: AD 05 7D 02 82 21 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 391, Data: 00 69 2A 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 395, Data: 04 0F 40 02 FE FE 74 2C 
T: 71493 ID: 5CC, Data: 80 0E 32 1E FF FF FF FF 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: C1 1C 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 28 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 59 01 00 00 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 32 51 00 01 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6B0, Data: EB 01 79 02 7F 51 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B7, Data: 78 69 10 86 00 3E 00 8B 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 33 D7 B0 1E 04 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 6F 0E 7D 02 82 24 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 485, Data: 0B 0E D0 11 B1 55 21 5B 
T: 71493 ID: 670, Data: 23 00 00 00 04 01 00 88 
T: 71493 ID: 101, Data: CB 08 7E 02 82 13 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 391, Data: 00 69 2A 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: DE 0B 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 101, Data: 57 01 7D 02 82 23 00 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: 61 0F 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B1 55 21 5B 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 116, Data: 8F 03 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B2 55 21 5B 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 184, Data: 00 05 00 00 00 00 06 00 
T: 71493 ID: 116, Data: 30 07 00 00 00 80 00 FF 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 2A 00 00 27 00 02 
T: 71493 ID: 5E9, Data: 00 59 01 00 00 00 00 00 
T: 71493 ID: 670, Data: 23 00 00 00 04 01 00 88 
T: 71493 ID: 101, Data: 57 01 7D 02 82 23 00 00 
T: 71493 ID: 116, Data: 47 01 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 101, Data: E6 04 7D 02 82 10 00 00 
T: 71493 ID: 5CC, Data: A0 12 33 D9 80 00 00 FF 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 30 C3 38 07 4F B8 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 101, Data: 6A 00 7D 01 82 16 00 00 
T: 71493 ID: 101, Data: 8A 05 7E 02 82 18 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 101, Data: B6 07 7E 02 82 16 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 647, Data: A8 FD FF 7F 00 00 00 C2 
T: 71493 ID: 101, Data: 1F 0A 7D 02 82 22 00 00 
T: 71493 ID: 101, Data: 05 0B 7D 02 82 28 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 5CC, Data: 32 54 00 01 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 184, Data: 8E 06 00 00 00 00 06 00 
T: 71493 ID: 116, Data: 16 09 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 6B0, Data: E8 01 79 02 7F 50 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 101, Data: C3 0D 7D 02 82 24 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 101, Data: 6F 0E 7D 02 82 24 00 00 
T: 71493 ID: 101, Data: 9E 05 7E 02 82 21 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 03 07 7E 02 82 17 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: F1 A1 00 00 00 4A 01 00 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 2C 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 116, Data: 30 07 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0D D0 11 B4 55 21 5B 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 485, Data: 0B 0D D0 11 B4 55 21 5B 
T: 71493 ID: 101, Data: C3 05 7D 02 82 1F 00 00 
T: 71493 ID: 101, Data: A1 0D 7D 02 82 0D 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 6C0, Data: 0C 00 08 01 01 00 04 00 
T: 71493 ID: 5CC, Data: 34 93 02 07 01 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 116, Data: 16 09 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B5 55 21 5B 
T: 71493 ID: 5CC, Data: C5 00 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 395, Data: 04 09 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B5 55 21 5B 
T: 71493 ID: 101, Data: FD 0B 7E 02 82 23 00 00 
T: 71493 ID: 391, Data: 00 69 2A 00 00 27 00 02 
T: 71493 ID: 101, Data: 35 0C 7E 02 82 1C 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 5CC, Data: 32 0F 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 116, Data: DE 0B 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 101, Data: 6F 0E 7D 02 82 24 00 00 
T: 71493 ID: 101, Data: 71 0F 7D 02 82 23 00 00 
T: 71493 ID: 647, Data: A8 FD FF 7F 00 00 00 18 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 101, Data: F6 04 7D 02 82 24 00 00 
T: 71493 ID: 101, Data: 18 05 7D 02 82 20 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B6 55 21 5B 
T: 71493 ID: 101, Data: 94 09 7D 01 82 1D 00 00 
T: 71493 ID: 5CC, Data: 32 42 03 00 09 00 05 02 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 184, Data: D1 09 00 00 00 00 06 00 
T: 71493 ID: 116, Data: 61 0F 00 00 00 80 00 FF 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 6B7, Data: 78 69 70 86 00 3E 00 8B 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 5E9, Data: 00 59 01 00 00 00 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B6 55 21 5B 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B7 55 21 5B 
T: 71493 ID: 647, Data: A8 FD FF 7F 00 00 00 C2 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B7 55 21 5B 
T: 71493 ID: 5CC, Data: 33 F9 F4 01 00 02 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 391, Data: 00 69 2A 00 00 27 00 02 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 44 51 13 22 30 
T: 71493 ID: 116, Data: 61 0F 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 485, Data: 0B 0E D0 11 B8 55 21 5B 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 116, Data: 16 09 00 00 00 80 00 FF 
T: 71493 ID: 101, Data: 01 0B 7D 02 82 25 00 00 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 32 44 0A 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 116, Data: 8F 03 00 00 00 80 00 FF 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 391, Data: 00 69 29 00 00 27 00 02 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 3C 4E 2D 1F 01 01 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 32 15 01 00 01 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 485, Data: 0B 0E D0 11 B8 55 21 5B 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 31 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 670, Data: 23 00 00 00 04 01 00 88 
T: 71493 ID: 101, Data: 7A 08 7E 02 82 1F 00 00 
T: 71493 ID: 101, Data: D2 0B 7E 02 82 12 00 00 
T: 71493 ID: 116, Data: DE 0B 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: CB 08 7E 02 82 13 00 00 
T: 71493 ID: 116, Data: 61 0F 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 33 C2 03 00 0F 00 06 04 
T: 71493 ID: 5CC, Data: 30 55 00 00 
T: 71493 ID: 116, Data: 16 09 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 2B 0D 7E 02 82 1B 00 00 
T: 71493 ID: 101, Data: FD 0E 7E 02 82 1C 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 116, Data: 8F 03 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 116, Data: A9 0D 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 5B 01 7E 02 82 26 00 00 
T: 71493 ID: 5CC, Data: 32 4E 03 
T: 71493 ID: 101, Data: 8D 02 7E 02 82 21 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 101, Data: 99 07 7D 01 82 21 00 00 
T: 71493 ID: 184, Data: FB 0D 00 00 00 00 06 00 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 116, Data: 47 01 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: C0 80 00 00 60 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 5CC, Data: 30 56 FF FF FF 00 
T: 71493 ID: 101, Data: AA 0A 7D 02 82 23 00 00 
T: 71493 ID: 116, Data: DE 0B 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: DB 00 7D 01 82 1A 00 00 
T: 71493 ID: 5CC, Data: 34 44 0A 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 663, Data: 60 28 01 0E 00 8C 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 22 33 
T: 71493 ID: 5CC, Data: 32 9F 00 00 FF FF FF FF 
T: 71493 ID: 116, Data: F8 05 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 36 80 F0 C1 11 3F D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 101, Data: 6F 0E 7D 02 82 24 00 00 
T: 71493 ID: 116, Data: 61 0F 00 00 00 80 00 FF 
T: 71493 ID: 395, Data: 04 02 40 02 FE FE 74 2C 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: F6 04 7D 02 82 24 00 00 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
T: 71493 ID: 5E1, Data: 94 2A 00 60 FE 00 00 00 
T: 71493 ID: 6B0, Data: E7 01 79 02 7F 50 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 116, Data: 8F 03 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4A 00 08 01 11 00 00 03 
T: 71493 ID: 485, Data: 0B 0E D0 11 BB 55 21 5B 
T: 71493 ID: 5CC, Data: 33 C4 0A 
T: 71493 ID: 6C0, Data: 10 00 08 01 19 00 00 00 
